judge_score,fan_vote,fan_vote_cv,total_uncertainty,celebrity_age_during_season,pro_experience,is_american,industry_Athlete,industry_Comedian,industry_Model,industry_Musician,industry_Other,industry_Politician,industry_Singer,base_value,prediction
-0.03375682016346216,0.2757508279008771,0.06710498448708567,0.050811343153023006,-0.0032997057715710614,0.018816865659322887,-0.001402328404155464,-0.0024273607082457966,0.00023171210987294746,0.00027426959491235625,5.163653543103513e-05,-0.007371616451946831,-0.000338094628634554,0.0025288849473395986,0.500516224134429,0.8674908223942821
-0.004898479093520911,-0.19496076436284104,0.15126907833268144,-0.009398100858393191,0.031803991700363375,0.015172789480319897,-0.003236278847209733,0.02240045774079327,0.000860609352334312,0.00011581623839932998,-2.7704704984475105e-05,0.011123874422108904,-0.0014136992507262182,-0.001410137670743772,0.500516224134429,0.5179176766130135
-0.04898970839765964,-0.13788971926374607,0.12710973382590324,0.0638691023404743,0.0005817135692728567,-0.011201379287552484,-0.0025677126979138367,-0.008267673406657072,0.00019062828433016798,0.0005241136851740645,-1.1539777905900119e-05,0.0030717082250753223,-0.0005029088561583748,-0.004960877754688307,0.500516224134429,0.4814717046223804
-0.045449204438754796,-0.19327219069363777,0.13231277029055716,0.005912691780266598,0.007916907029435396,-0.016624006781286227,-0.0015911338233661613,-0.007839858210595315,0.0005437802752390991,-0.00013993131745677518,-1.8505597576467767e-05,0.003709975932845206,-0.0008631561129875502,-0.002868902267258906,0.500516224134429,0.38224546019985695
-0.1507984532698951,-0.07618109221470869,0.08375360429218741,-0.0505807364862225,-0.03841733986620037,-0.0111853043253952,-0.0009000645882810042,-0.0072535493842808,0.00017593029573579857,-0.00018544535678702417,-2.6228825050684422e-05,0.002496175817152558,-0.0007830945786370449,-0.00014219149776686287,0.500516224134429,0.2504884341462828
-0.0006107578743764251,-0.1880530551012805,0.12737550815435028,0.03121188515428989,0.025535868221801702,-0.003432702572876439,0.010636844568954447,-0.008270849510502378,0.0005156562207794143,0.0005636169861064943,-2.657842886190604e-05,0.00351096281319385,-0.0006187195203871614,0.00045759860980428983,0.500516224134429,0.4993115018554276
-0.11508663539286951,-0.047212292504463155,0.09269391909576626,0.038162758604546314,-0.006820481177362465,-0.031503653409494375,-0.0032584604764058557,-0.006271128498814705,0.00020763987873734436,0.00033636723031241954,-1.297901579921402e-05,0.003490504451252358,-0.00046258081873967375,-0.006820867077083688,0.500516224134429,0.4179583350240144
-0.13724009796037526,-0.12904194741424962,0.1003737426317851,-0.004258972644652456,0.005321090996360491,-0.027903700663619396,-0.0018446113990411037,-0.0045103781772735645,0.0003808815543679304,-0.00012509485180191502,-2.4702172573040766e-05,0.0025391063424205977,-0.0007989630560427083,-0.0028867700006522585,0.500516224134429,0.30049580731908565
-0.010020259518372028,-0.1895624574599411,0.11298493693503422,-0.06165921642273664,-0.035736061192114366,-0.01216046290773055,-0.0015027639844440084,-0.016018826134489236,0.0003592681780866267,-0.0005174990662416834,-5.0003763710289286e-05,0.0035062938673276227,-0.0006905801369245059,0.00268803770472974,0.500516224134429,0.2921366302329064
-0.011846301955176082,-0.19567318742439166,0.13240866173834903,0.04087182891393902,0.030640579308737113,0.014612540888080418,0.02444127194620619,-0.004465337251065032,0.00042532800838659057,0.02331323944343964,4.184431539806981e-05,0.006547944398241848,-0.0007940557847988203,0.00030588843192179085,0.500516224134429,0.5613464691117006
-0.024137891705130685,-0.12133226924627098,0.13383191145119888,0.06946289952377972,0.005891218141960624,-0.0027620987561960547,-0.002239579337559006,-0.006494718692372876,0.00026780740246387,0.0005611187080668011,-4.388571426710451e-06,0.0036723318337225567,-0.00048174388902818627,0.0018403205526637395,0.500516224134429,0.5585911415503042
-0.006967805118501565,-0.04933633674905198,0.12125799296378331,0.009342488634635122,-0.008688529618921626,-0.035548883670457776,-0.0016156715872621824,-0.00831814290480114,0.0006305229998723793,-0.000178736164802459,-8.07791974751725e-05,0.0005175299021307437,-0.0005948319151102646,0.003617482861174235,0.500516224134429,0.5245525245696439
-0.09631610135997822,0.003128304198959321,0.09463807348765477,-0.0615062831764966,-0.033427689578697434,-0.004086141890088203,-0.001295480228430535,-0.0056099754767856905,0.0004008512858190372,0.00010603579561561127,-2.040339710917615e-05,0.004429018360983885,-0.0007637900385744323,-0.0007904252830257591,0.500516224134429,0.39940221683427896
-0.004552277011430636,-0.016981402762344718,0.12603726827047046,0.011432652826039613,-0.005121111225421949,-0.03141908929584248,-0.001530728915010507,-0.007392990056900319,0.0006981771823692897,-4.927638756882336e-05,-7.590108205098817e-05,0.004490177103922187,-0.0005755251951241603,0.0032255255563891044,0.500516224134429,0.5787017231419282
0.016390510700223848,0.042066847206246594,0.11846056410730146,-0.04181627152225197,-0.015991111480429344,-0.011854672487944976,-0.0015214447773088462,-0.007019582444286355,0.0005569084043839281,0.0001723695229387549,-7.760083527539661e-05,0.007496339815401427,-0.0005549378198774,0.00414581307226508,0.500516224134429,0.6109699555958191
-0.031204287525721876,-0.2417331935176392,-0.09645959870469124,-0.02168669275464879,-0.03210535615485687,-0.02400596653269314,-0.0012969664270681437,-0.004354879897258961,0.00017881839134290794,-0.0018214305855317246,-3.688579261349432e-05,0.0027000114195388216,-0.0006597498074398456,-0.011626845834629198,0.500516224134429,0.03640320041052185
-0.03751853332870762,-0.26719409466736377,-0.13348375523157754,-0.013954855932191326,0.01063496013329929,-0.008261560354127064,-0.0010085286327878391,-0.004715538102861898,0.0005202488860608551,-0.0010679241810557503,-4.163897399426259e-05,0.00221050200051454,-0.0006483771170801461,-0.0016410010526756512,0.500516224134429,0.04434612757988419
-0.028386588561929466,-0.2556541617591754,-0.13349555269957789,0.027260165567203596,0.003987932759375797,-0.0015284756709141205,0.0008643269547011702,-0.004176406251265693,0.0002545777038784257,-0.0018672965734711203,-1.7023813849703503e-05,-0.013463824386406996,-0.0006026719334969519,-7.890290361958809e-05,0.500516224134429,0.0936123225658855
-0.04876217063910198,-0.26158854820287647,-0.1336250743468655,-0.024390227506693174,0.006854038615668727,-0.0037903866509911843,-0.001276393523045954,0.001957278489131984,0.0004524091538059845,-0.0011503820010185005,-5.073008807362588e-05,0.003712452087628906,-0.0005179115283070455,-0.00016184806914285797,0.500516224134429,0.03817872992455206
-0.015941926832310233,0.3953962035618887,-0.005022335683469061,0.006570026083273585,0.01869951113859813,0.016531860888613897,0.000687664430103504,-0.0030201891519903512,0.00045188335814474014,0.00020079635426382741,1.5142468528909475e-05,-0.009294021555401134,-0.00035548635456285316,0.0013074096189353605,0.500516224134429,0.9067427624590487
-0.04317184781552363,-0.2633279497072154,-0.13855029704246524,-0.01558241257324742,0.0096053597278301,0.0073060749503332184,-0.0005400457980732203,-0.0044236357756361365,0.0003255371993039151,-0.0012630191271497623,-3.743414793419132e-05,0.0054601456167304475,-0.0005651682070448626,-0.0007625953553458773,0.500516224134429,0.054988936078994355
-0.015431121863961702,-0.26203013916028145,-0.09742759568169318,-0.06174448926788126,0.003083206036228638,0.0041477679423845394,-0.0016058145413011227,-0.005388014013671614,0.00011233376529627393,-0.0010473759083741187,-5.133063034042217e-06,0.004380796955502015,-0.0004888549598123125,0.0017920345264264917,0.500516224134429,0.0688638249002594
-0.045261998628728504,-0.23870598241283444,-0.11302412579698977,-0.02691914389369985,-0.04515391565759605,-0.006973534891646966,-0.0018873913506901468,0.003949113035629912,0.0002642667555257042,-0.0015750577441964288,-5.7332148712498376e-05,0.004223665175974171,-0.0004565236948953166,-0.00015038964825190556,0.500516224134429,0.028787873233321656
-0.03356650045367339,-0.24490633939583098,-0.11964742166124669,-0.06145947001469273,0.005137570061557399,0.0021974617231329463,-0.001667012354080701,-0.005731942750096364,0.0003321561435810707,-0.0014275753856617774,-3.6263232960201234e-05,0.0036533397031255554,-0.0005170024235562287,-0.0005654930170338325,0.500516224134429,0.042311731076996
-0.05096458956091373,-0.2567119685432492,-0.12176522254153693,-0.025453873354010594,0.006286808999684121,-0.007862396620905458,-0.0009885330626513103,-0.002673868517836917,0.00042254138556091557,-0.0011748572718095044,-3.606314488324166e-05,0.003994125122425364,-0.0006202261441245633,0.00013555289043020916,0.500516224134429,0.04310365377061215
-0.010763979989990754,-0.2476269675655011,-0.111487184117289,-0.030656498380915297,-0.030836586532772502,-0.01910600356761391,-0.0014830579288145106,-0.0036503924000942304,0.0002540714483230939,-0.0027680180107435754,-5.282786007079696e-05,0.0030024136603363036,-0.00043239335377559556,-0.012046088353417497,0.500516224134429,0.032862711182093725
-0.04360327832123158,-0.2664966323511216,-0.13819514882615244,0.006059470612018877,0.012297487629299894,-0.007752039231601389,-0.0005640437213350388,-0.004390521405208934,0.0007459824365315655,-0.0010737719019733025,-1.4265297257969026e-05,0.0022674426088287137,-0.000643816920845867,-0.00029279104249581544,0.500516224134429,0.058860298401887653
-0.02831802509117524,-0.2665679215066663,-0.1409622049120063,0.023050848750609136,0.005128981405824328,-0.0015685192064131461,0.000187568928450938,-0.004277855165342782,0.0002301536050712575,-0.0018373076522246845,-1.807996362820508e-05,-0.014542157533808341,-0.0006110207301417393,-1.5012135427594569e-05,0.500516224134429,0.07039567292755432
-0.045029989457629316,-0.21902943388732654,-0.13388434999122611,-0.026988170871888154,0.00627762228933684,-0.006421570944577297,-0.000733656584503015,-0.002669662630669034,0.000597110012323156,-0.0012354798242603193,-5.1218660519881056e-05,0.005478123436103217,-0.0005105236501999747,0.00025387402495534597,0.500516224134429,0.07656889739435217
-0.05528713860501711,-0.24634249875408307,-0.14355652620132656,-0.015768524182831967,0.009594690202564198,0.0030595122102269425,-0.00039208016264101437,-0.004489089547852087,0.00044881993298003295,-0.001325567277065154,-5.540259798302351e-05,0.004665397312582647,-0.0005449862836362202,-0.0013420886622199915,0.500516224134429,0.04918074151812988
-0.030699159740597375,-0.25912008848708706,-0.06665983672780523,-0.06371993653222091,-0.0038751548687109613,0.008079400682134854,-0.0028625486260386436,-0.005737177419315242,4.314283100726814e-05,-0.0010083741837419089,-4.448699680925827e-05,0.0009079147812198732,-0.0006302095499918804,-0.002990852811062111,0.500516224134429,0.07219885648541455
0.0025611960151716152,-0.26161207141320686,-0.13379975583311252,-0.013353442916310293,-0.038680500995891556,-0.009631081897014808,-0.0022675709766534495,0.004838922589137956,0.0004225381100707545,-0.001324586382921109,-3.491533895589002e-05,0.004187915970044337,-0.00046384369790542965,0.00071701215995452,0.500516224134429,0.052076039526840694
-0.0192821752175998,0.401378473675736,0.042240564415603796,-0.019752707598989633,0.02570131479060476,0.01602834027688173,0.0005241941207420155,-0.0003913275065081134,0.00043728282694376655,7.030731715708554e-05,1.89989070188406e-05,0.0023317357420590996,-0.00024736465180196757,0.0018940275093795734,0.500516224134429,0.9514678887416599
-0.03976163807177383,-0.25567016947031507,-0.12895609814602332,-0.030580436724971603,0.006199264593454159,-0.009998425104909475,-0.0009352354016787767,-0.0023303938600980263,0.0004352257630483705,-0.0014457813404935554,-6.115956343186902e-05,0.00394796320426945,-0.0006213907597908984,0.00018871944206816393,0.500516224134429,0.04092666869378626
-0.012113326933506502,-0.15000047445402578,-0.1199810048752855,-0.04049684322501929,-0.030412620901575853,-0.01911440980808146,-0.0014887427608967932,-0.005090372725797605,0.0004301695110701699,-0.0026406527890959048,-3.0564266727886455e-05,0.0070540149608729905,-0.0004505182712730004,-0.024130526572809754,0.500516224134429,0.10205035102228095
-0.04100074271422955,-0.25285609024472405,-0.1395225716060901,-0.021619060657027223,0.013924230585231862,-0.007626961166100119,-0.0007766970406736665,-0.00334494272579241,0.0005804681759978527,-0.0011509950322040644,-4.620597485184028e-05,0.002211972671167256,-0.0005581730949780592,-0.0007351212625984332,0.500516224134429,0.04799533404756038
-0.029236721547119326,0.40484189537433457,-0.01599507178383094,0.0375257779121534,0.029483279976623814,0.013647689924664487,0.004622883079857339,-0.0016489738226915143,0.0003384706317793863,3.9507866912764095e-05,1.6545385346342575e-05,-0.003424331158434136,-0.00039162251580191225,0.001980382418188182,0.500516224134429,0.9423159358764133
-0.05982992689980437,-0.23459039779177004,-0.14616175705946274,-0.008044835621730468,0.009454717542114986,-0.008649478476639966,-0.0005851240707926643,0.00521811560428923,0.00041699325470268266,-0.0011474806930316644,-4.3127052575717924e-05,0.002498390827522915,-0.0005178327510134903,-0.00012658918712533465,0.500516224134429,0.058407891759116044
-0.02110835038743945,-0.2610261225733639,-0.1567687330450917,-0.016659100476865675,0.009518441481417079,0.004453491037694634,-0.0005685786280482529,-0.004518934948131039,0.00045330716874221135,-0.0015196598481095709,-4.239156135828674e-05,0.005515112896907695,-0.0005514374186743466,7.007994290752977e-05,0.500516224134429,0.057763347775019465
-0.08671573462053286,-0.14541825291349617,0.04287875536675379,-0.08954277581184134,-0.0035504219878573595,-0.009572969280985829,-0.0021737909892443857,-0.007505133342404429,0.00014478364029543137,-0.0006547856852585398,-5.89182509360096e-05,0.0012476849544929454,-0.0006240425779910041,-0.015299190613821147,0.500516224134429,0.18367143202160569
-0.015490022340881994,-0.2470485381466059,-0.13076206343421176,-0.030365506971220674,-0.04157188263698422,-0.008416041948639512,-0.0022100869736758184,0.004169025910600795,0.00033023624420429077,-0.0019089179798907029,-6.141668527500523e-05,0.003133705501160989,-0.0004098674157490073,0.0006975539166347274,0.500516224134429,0.03060240117389931
-0.0035632812831772626,-0.2635390440544098,-0.1443378799017594,-0.026837150344273124,0.005143366797301973,-0.006237730844272405,-0.0007191581760352062,-0.0029091113514695933,0.0005740584539809597,-0.0018185894953002542,-3.323251656479636e-05,0.00425916167405261,-0.0005585287408008628,0.0009213821780963562,0.500516224134429,0.060860486529801944
-0.017360165605483608,-0.2084935816679824,0.10416530897444232,0.006264359239502985,-0.0633079719439233,-0.033470743147796404,-0.0024731196754871065,-0.003085125031271276,0.00012490071858251917,-0.000220195393553893,-5.9504982987688756e-05,0.005251556086633523,-0.0006370538014606389,-0.020493189325135008,0.500516224134429,0.26672169857851374
-0.09509454816682225,-0.193878999711323,0.12730860490728377,0.01791170295417378,0.020758511386136495,-0.01530624627057338,-0.002004753778594941,-0.007647572632699816,0.00046687906016494823,-0.00023336280537752368,-1.014708091598566e-05,0.002674899005060292,-0.0010478767064962475,-0.006542588962733104,0.500516224134429,0.34787072533171604
-0.042647218587657645,-0.17564027695513304,0.14362959945115716,0.0027176306122209345,0.03180420481076986,-0.0023012380246111297,-0.00401445181893655,0.00856565105991939,0.0006281557601498012,-0.00017476058011901163,5.11045868360144e-07,0.005044342027784354,-0.0007756704097231784,-0.004125276371162982,0.500516224134429,0.46322742615495827
0.005898944875649317,-0.19969245906325558,0.15753273467065407,0.016971171878633562,0.03244558003480838,0.006489661266940161,-0.0003464623616581044,-0.004039137138452179,0.000985222604494006,-0.00025165440689852635,-4.4200343808354376e-05,0.007290201127971759,-0.0007138527697076118,0.001791351812253143,0.500516224134429,0.5248333263220561
-0.01971690986977957,0.2795041277811284,0.07011989957570752,-0.05082839633295441,0.019537357718313206,0.015132623691162413,-0.0001962985227293804,-0.0032613032104658983,0.0004212270058925191,0.0005177422494482092,5.627598439087254e-05,0.00463382228379228,-0.00039494882109115275,-0.0009090225843191983,0.500516224134429,0.8151324210829286
-0.014969301723598784,-0.20457201365539945,0.102375187073192,-0.0021839849053496164,-0.08925456057421693,-0.010148582490393644,-0.004198606002439859,0.009633791478024603,0.00042667551605554053,-0.00037052930112509256,1.7826918589735932e-05,0.007167961658287107,-0.0006637747610962177,0.00019233523454929703,0.500516224134429,0.29396864859951066
-0.028612972486359606,-0.1807772977619133,0.15847397794281937,0.02322013902093559,0.029276356189598625,0.015611541026794759,-0.0037527230145026247,-0.0004378993849646055,0.0005398435524718725,-8.676949725204146e-05,2.0678863746412726e-05,0.008273006473181048,-0.0007307333730765232,-0.002475386696217533,0.500516224134429,0.5190579849896938
-0.007161227893665752,-0.17491912057284034,0.11926807030721176,0.004935267867300864,-0.06511181059162927,-0.02882185655101817,-0.002233734848717526,-0.0026295069053786082,0.00016029359763816142,-0.0003640789384502503,-5.914627667686788e-05,0.005406989033222314,-0.0005914832146100702,-0.012409477224345907,0.500516224134429,0.3359854019224734
-0.04327311990540318,-0.20079895922930488,0.1373674179791017,0.01963698506534291,0.020944082280429654,-0.010647778104442706,-0.0019518406535607583,-0.006092012176715103,0.0006217962610037764,-0.00036902487355157024,-2.4268371072060584e-06,0.004230573926698293,-0.0010507226728489543,-0.005818316476656284,0.500516224134429,0.4133128787174186
-0.0985864512106175,-0.09743261833181295,0.11448435694478781,0.00764180722022323,0.013931588458644022,-0.013181237270989356,-0.0037362718303171954,-0.006211533930980575,0.0005215794730265283,-0.00021756521642041644,-3.888912694519724e-06,0.0018827693723881642,-0.0007420172404918265,-0.003661820287638345,0.500516224134429,0.4152049213715396
-0.03181334168986059,-0.1869005623387673,0.15212499389398912,0.009775838553912279,0.030024926991424984,-0.013722709661335904,-0.0004960365333597415,-0.005364749967270212,0.000817304712790037,-0.0006259779180799085,-2.591855605229388e-06,0.004213768214852874,-0.0007669997115005981,-0.002482433892566508,0.500516224134429,0.45529765293305546
0.02429430836325932,-0.2012582912224657,0.11053601578593411,-0.008348634284221024,-0.08262830265810403,-0.009723855824402826,-0.00343230935623303,0.009686824678044294,0.0003728131857647218,-8.634389205123297e-05,6.1861098389050135e-06,0.0071275907580908866,-0.0005292881304130762,0.001704051100526569,0.500516224134429,0.34823698874799947
-0.039461512051708544,-0.14161380923550435,0.10243093432402793,0.05243202706697403,0.03635536096347218,0.02344096972697103,-0.005525684943111754,0.005701786896595922,0.0004597958625883839,0.000258505925748152,2.643101798333997e-05,0.010499219827496626,-0.0010563742682912925,-0.0001481141467717146,0.500516224134429,0.5443157611009031
0.013132447075472507,-0.1663366199057004,0.12111754394447784,-0.006524648715204253,-0.06360765197456708,-0.019493030807628414,-0.003838644808239121,-0.004087725422446268,0.00011501265813889774,-0.00017058502054899288,-8.463559008314828e-05,0.004630764231677177,-0.0004751748256149922,-0.027462955927644486,0.500516224134429,0.34743031904652255
-0.027414776003686296,-0.1507338020776807,0.12066711142927725,0.04113730837560167,0.04735757452042289,0.004593517812550591,-0.0025190147674886976,0.001837504884556879,0.0007536655658745932,6.920195591729575e-06,1.3154507890365391e-05,0.00924736936784784,-0.0012174043280055035,-0.0035819057318243305,0.500516224134429,0.5406634478853612
-0.09591663047374535,-0.052432861286245046,0.11566630363511803,0.01215063042636293,0.012428593526369514,-0.009016229747102264,-0.0038533547002923873,-0.007262673354824968,0.0007043276558225187,-7.465682771583744e-05,1.436841583709414e-06,0.0030517648135968338,-0.0007213775606183565,-0.003972879884304002,0.500516224134429,0.4712686171984377
0.00013995109372891927,-0.16081873425376297,0.15700704747069066,0.019938503941911743,0.025490348066469187,-0.01008321564474882,0.0001224578847382043,-0.01143524819725877,0.0009530166078347369,-0.0004678628739421149,-8.650835124850543e-05,0.000846348077944703,-0.0006685126356382362,0.00038348640821332663,0.500516224134429,0.5218373017293639
0.02610118242612787,-0.19382178075394607,0.11141879898769903,-0.011769121358532062,-0.08028226704682632,-0.01292668071436751,-0.0034234242738816565,0.00874058602810435,0.00034819935066221367,-0.0001978736315078932,-1.800281965968786e-05,0.007278215837449987,-0.0005085216021936483,0.0019548528725083017,0.500516224134429,0.35341038743606845
-0.014126000792486335,-0.0229538948400928,0.10171385289810865,-0.00012076361779777383,-0.053741615481841934,-0.030471361194564957,-0.0012063352416393186,-0.0043908733482017305,0.00010003294160827599,-0.00033302836493302447,-6.642976576263758e-05,0.0015516452876281027,-0.00046973300096366714,-0.04063722760338632,0.500516224134429,0.43536449201010774
-0.15023289021666575,-0.05167729625214729,0.10323524829611012,0.0026258489354168677,0.010257872310434034,-0.008951699385986566,-0.004202654771001849,0.0012454361083429945,0.0005890181713151443,-3.227946490502893e-05,-3.7150841956183164e-06,0.004368835398205209,-0.0007472335135846414,-0.004620426084307121,0.500516224134429,0.40237028858146273
0.00276650534389946,-0.22666868624035524,0.1525994523801071,0.02013636653821341,0.03124827860392616,0.01026524456609882,-0.00018122904771176955,-0.004910898316772131,0.0009146973587312924,-0.00040868311757406546,-4.045938945656418e-05,0.006260405833484226,-0.0007298753626902029,0.0025035658073791806,0.500516224134429,0.4942709090917117
-0.0032521024310396096,-0.1483228956530492,0.11487102033570817,0.006459057324629309,-0.08300229581575724,-0.008782337017606105,-0.0021195570729602223,0.016336456905710887,0.00041363156892723976,-0.0006602021539842848,-2.8737469627572466e-05,0.0049185959537641245,-0.0005659134067417276,0.0013024904025341056,0.500516224134429,0.3980834356049393
0.02172518015273461,0.06609359374036244,0.11368910550342043,0.00038711334249509437,-0.04403058984392126,-0.027051145309230706,-0.002557288816028123,-0.005443918712034221,0.000309550918691655,0.0002191005327796134,-4.066999721016769e-05,0.0034663256310778602,-0.00040613215275780783,-0.038618361211560794,0.500516224134429,0.5882580879132516
0.012311888470193188,0.012936078943769353,0.14514085735689494,0.01988929352567619,0.017571533827130836,0.0024401420763615483,-0.0015111096406106193,0.011578973671929957,0.0008710994261450961,0.00014792717151919678,5.9894413585658986e-06,0.004854577100771288,-0.00048631864328376796,0.0025089243390096837,0.500516224134429,0.7287760812012976
0.055344202914983626,0.07449123843819784,0.12285763142043615,0.012291028700749789,-0.04001118423569456,0.0044120183384861,-0.001489842381908453,0.012242174785257982,0.0005848559026480287,0.000544652787722858,4.42127650862807e-06,0.007549908777680958,-0.00037236781895396017,0.00380938912232271,0.500516224134429,0.75277435216287
-0.03780285839520318,-0.2647023857949003,-0.06808039249458069,-0.030141837675346766,0.003989463143500387,-0.05112183399492545,-0.0012629282189362998,0.0040421820721791325,-0.00021161957508185377,-0.0013031382247704578,-4.962951338907834e-05,0.002533216075035103,-0.00076818141896764,0.0004136740365804149,0.500516224134429,0.05604995415562506
-0.04469642687041772,-0.30411430674066997,-0.009178461494323515,-0.0211059399870727,0.006818157300051267,0.012769054604294904,-0.0015279318075058902,-0.007046024026148995,0.00025999241589365113,-0.0007107235225464272,-7.709592181436008e-05,0.003425852760222995,-0.0009699995175760339,-0.001966237794142446,0.500516224134429,0.13239613353267743
-0.03280477701865845,-0.2927444711816135,-0.020948449598820397,-0.021826931139857328,0.016207056592640372,-0.02097639334966592,0.0020416705034986666,-0.007023492132440088,0.0005784338190678784,-0.0006568334589572041,-5.347659322318847e-05,-0.016671578656318898,-0.0008762679771876593,-0.0011373375709661294,0.500516224134429,0.10362337637193064
-0.09105740532301239,-0.2768461110876643,0.026120834637717777,-0.0062074986731747725,-0.01978188101127888,0.00023854467880997745,-0.0019046232776294186,-0.009152045980796145,0.00032954600462949547,-0.0011560110394866051,-3.464832053976219e-06,0.0009890544268827707,-0.0008739652001312325,-0.00021631747510880668,0.500516224134429,0.12099487998213711
-0.00875228998081176,-0.2865030127973736,-0.028411183670296745,-0.0031019321118900805,-0.016720721753500877,-0.006943870410131143,-0.0020341197172939517,-0.007335574567879281,0.0004913223345399283,-0.0011642264876205,-0.00010520293471004505,0.004299299592232325,-0.0007031583155083556,0.003895554117259296,0.500516224134429,0.1474271074314484
-0.04917281832003571,-0.263388119428292,-0.07198903432102792,-0.010724982092121917,-0.042609830315786135,0.009002692534651706,-0.0008083908760447611,-0.0052647567320969575,0.00022515080099017368,-0.0018956913822510565,-3.220247654256715e-05,0.0050368951683454535,-0.0005900796881300141,0.0010023581381480894,0.500516224134429,0.06930741514423994
-0.01611136578872843,-0.2910149831041642,-0.028424173215701877,-0.05177075801006825,-0.002638096995324284,-0.0023337859511029318,-0.0021089226307529373,-0.006422477533568401,0.00010563409967599223,-0.0009329271870664051,-6.281784975557018e-05,0.0030514591312200295,-0.0007553205482122987,-0.005992118261759784,0.500516224134429,0.09510557028912353
-0.05318205836012646,-0.2804343749432931,-0.022482369310252017,-0.020450367736764844,-0.02520932342903268,0.013742212017777148,-0.003903344756852109,-0.008700583337983014,0.00011908696142769744,0.010752280814848667,-5.716687927138969e-05,0.0018473253229890983,-0.0008076918455752122,0.001077206639419537,0.500516224134429,0.11282705529174461
